,date,doublingtimes
581,2021-11-04,83.8123789836555
582,2021-11-05,84.03316050375753
583,2021-11-06,84.25681299605732
584,2021-11-07,84.48336290429147
585,2021-11-08,84.7128369937618
586,2021-11-09,84.94526235385976
587,2021-11-10,85.18066640042836
588,2021-11-11,85.41907687839509
589,2021-11-12,85.660521864258
590,2021-11-13,85.90502976865565
591,2021-11-14,86.15262933899132
592,2021-11-15,86.40334966203301
593,2021-11-16,86.65722016658638
594,2021-11-17,86.91427062618813
595,2021-11-18,87.17453116182847
596,2021-11-19,87.43803224466758
597,2021-11-20,87.70480469879975
598,2021-11-21,87.9748797041336
599,2021-11-22,88.24828879917196
600,2021-11-23,88.52506388390059
601,2021-11-24,88.80523722262126
602,2021-11-25,89.08884144698902
603,2021-11-26,89.37590955892874
604,2021-11-27,89.66647493360986
605,2021-11-28,89.96057132242369
606,2021-11-29,90.25823285622243
607,2021-11-30,90.55949404817738
608,2021-12-01,90.86438979706448
609,2021-12-02,91.17295539037056
610,2021-12-03,91.48522650749453
611,2021-12-04,91.80123922291257
612,2021-12-05,92.12103000956544
613,2021-12-06,92.44463574201083
614,2021-12-07,92.77209369982495
615,2021-12-08,93.10344157095359
616,2021-12-09,93.43871745514178
617,2021-12-10,93.77795986733346
618,2021-12-11,94.12120774113112
619,2021-12-12,94.46850043235142
620,2021-12-13,94.81987772253281
621,2021-12-14,95.17537982251481
622,2021-12-15,95.53504737612722
623,2021-12-16,95.89892146374898
624,2021-12-17,96.26704360609658
625,2021-12-18,96.63945576786885
626,2021-12-19,97.01620036165473
627,2021-12-20,97.3973202516275
628,2021-12-21,97.7828587574442
629,2021-12-22,98.17285965817779
630,2021-12-23,98.56736719620064
631,2021-12-24,98.96642608124029
632,2021-12-25,99.37008149427876
633,2021-12-26,99.77837909178568
634,2021-12-27,100.1913650097093
635,2021-12-28,100.6090858676448
636,2021-12-29,101.03158877306444
637,2021-12-30,101.45892132553874
638,2021-12-31,101.89113162105352
639,2022-01-01,102.32826825630013
640,2022-01-02,102.77038033305814
641,2022-01-03,103.2175174626872
642,2022-01-04,103.6697297705001
643,2022-01-05,104.1270679003651
644,2022-01-06,104.58958301925415
645,2022-01-07,105.05732682183607
646,2022-01-08,105.53035153513659
647,2022-01-09,106.0087099233345
648,2022-01-10,106.49245529243414
649,2022-01-11,106.98164149515263
650,2022-01-12,107.47632293573996
651,2022-01-13,107.97655457494744
652,2022-01-14,108.482391935025
653,2022-01-15,108.99389110459232
654,2022-01-16,109.51110874396687
655,2022-01-17,110.03410209012821
656,2022-01-18,110.56292896195893
657,2022-01-19,111.09764776552403
658,2022-01-20,111.63831749929454
659,2022-01-21,112.18499775967243
660,2022-01-22,112.73774874623862
661,2022-01-23,113.29663126732572
662,2022-01-24,113.86170674556145
663,2022-01-25,114.43303722343667
664,2022-01-26,115.01068536899396
665,2022-01-27,115.59471448156202
666,2022-01-28,116.18518849747721
667,2022-01-29,116.78217199598753
668,2022-01-30,117.38573020519233
669,2022-01-31,117.99592900797826
670,2022-02-01,118.6128349480149
671,2022-02-02,119.23651523597451
672,2022-02-03,119.86703775560656
673,2022-02-04,120.50447107006327
674,2022-02-05,121.14888442811474
675,2022-02-06,121.80034777062811
676,2022-02-07,122.45893173698019
677,2022-02-08,123.12470767147683
678,2022-02-09,123.79774763018912
679,2022-02-10,124.47812438733568
680,2022-02-11,125.16591144218538
681,2022-02-12,125.8611830258893
682,2022-02-13,126.56401410819656
683,2022-02-14,127.2744804046467
684,2022-02-15,127.99265838337827
685,2022-02-16,128.71862527244326
686,2022-02-17,129.45245906682302
687,2022-02-18,130.19423853584243
688,2022-02-19,130.9440432304437
689,2022-02-20,131.7019534906492
690,2022-02-21,132.46805045298404
691,2022-02-22,133.24241605820322
692,2022-02-23,134.02513305902394
693,2022-02-24,134.81628502751042
694,2022-02-25,135.6159563634815
695,2022-02-26,136.4242323019243
696,2022-02-27,137.24119892137745
697,2022-02-28,138.0669431518897
698,2022-03-01,138.90155278313318
699,2022-03-02,139.74511647291243
700,2022-03-03,140.59772375536693
701,2022-03-04,141.45946504945982
702,2022-03-05,142.33043166771756
703,2022-03-06,143.21071582452964
704,2022-03-07,144.10041064524447
705,2022-03-08,144.99961017483398
