test_date,district,tests_combined,cases_combined,tests_nontraveller,cases_nontraveller
2020-06-25,Sirajganj,197,40,197,40
2020-06-25,Sunamganj,140,13,140,13
2020-06-25,Sylhet,245,84,244,84
2020-06-25,Tangail,20,6,20,6
2020-06-25,Thakurgaon,5,4,5,4
2020-06-26,Bagerhat,13,7,13,7
2020-06-26,Bandarban,115,34,115,34
2020-06-26,Barguna,14,7,14,7
2020-06-26,BARISHAL,159,53,159,53
2020-06-26,Bhola,150,20,150,20
2020-06-26,BOGURA,333,95,333,95
2020-06-26,Brahmanbaria,172,58,172,58
2020-06-26,Chandpur,152,80,152,80
2020-06-26,CHAPAINABABGANJ,67,4,67,4
2020-06-26,CHATTOGRAM,488,96,487,96
2020-06-26,Chuadanga,23,2,23,2
2020-06-26,COXS BAZAR,434,65,434,65
2020-06-26,CUMILLA,411,149,411,149
2020-06-26,Dhaka,2068,666,2067,666
2020-06-26,Dinajpur,15,12,15,12
2020-06-26,Faridpur,274,97,274,97
2020-06-26,Feni,215,32,215,32
2020-06-26,Gaibandha,43,11,43,11
2020-06-26,Gazipur,199,48,199,48
2020-06-26,Gopalganj,95,31,95,31
2020-06-26,Habiganj,5,3,5,3
2020-06-26,Jamalpur,73,13,73,13
2020-06-26,JASHORE,77,48,77,48
2020-06-26,Jhalokati,24,4,24,4
2020-06-26,Jhenaidah,1,0,1,0
2020-06-26,Joypurhat,197,38,197,38
2020-06-26,Khagrachhari,20,5,20,5
2020-06-26,Khulna,265,103,264,103
2020-06-26,KISHOREGANJ,98,17,98,17
2020-06-26,Kurigram,29,2,29,2
2020-06-26,Kushtia,192,53,192,53
2020-06-26,Lakshmipur,9,1,9,1
2020-06-26,Lalmonirhat,28,2,28,2
2020-06-26,Madaripur,133,14,133,14
2020-06-26,Magura,8,0,8,0
2020-06-26,Manikganj,158,14,158,14
2020-06-26,Meherpur,14,1,14,1
2020-06-26,Moulvibazar,1,0,1,0
2020-06-26,Munshiganj,13,5,13,5
2020-06-26,Mymensingh,209,21,209,21
2020-06-26,Naogaon,215,28,215,28
2020-06-26,Narail,100,28,100,28
2020-06-26,Narayanganj,455,42,455,42
2020-06-26,Narsingdi,13,6,13,6
2020-06-26,Natore,2,0,2,0
2020-06-26,Netrakona,2,1,2,1
2020-06-26,Nilphamari,4,2,4,2
2020-06-26,Noakhali,74,20,74,20
2020-06-26,Pabna,110,15,110,15
2020-06-26,Panchagarh,2,0,2,0
2020-06-26,Patuakhali,175,25,175,25
2020-06-26,Pirojpur,144,18,144,18
2020-06-26,Rajbari,62,28,62,28
2020-06-26,Rajshahi,40,9,40,9
2020-06-26,Rangamati,25,8,25,8
2020-06-26,Rangpur,99,16,99,16
2020-06-26,Satkhira,45,12,45,12
2020-06-26,Shariatpur,105,49,105,49
2020-06-26,Sherpur,34,4,34,4
2020-06-26,Sirajganj,90,11,90,11
2020-06-26,Sunamganj,192,28,192,28
2020-06-26,Sylhet,356,105,355,105
2020-06-26,Tangail,28,9,28,9
2020-06-26,Thakurgaon,5,4,5,4
2020-06-27,Bagerhat,55,31,55,31
2020-06-27,Bandarban,53,18,53,18
2020-06-27,Barguna,73,30,73,30
2020-06-27,BARISHAL,138,34,138,34
2020-06-27,Bhola,89,30,89,30
2020-06-27,BOGURA,383,88,383,88
2020-06-27,Brahmanbaria,8,3,8,3
2020-06-27,Chandpur,158,57,157,57
2020-06-27,CHAPAINABABGANJ,94,3,94,3
2020-06-27,CHATTOGRAM,205,33,205,33
2020-06-27,Chuadanga,68,9,68,9
2020-06-27,COXS BAZAR,289,40,289,40
2020-06-27,CUMILLA,275,89,274,89
2020-06-27,Dhaka,3467,1159,3463,1159
2020-06-27,Dinajpur,21,15,21,15
2020-06-27,Faridpur,290,89,290,89
2020-06-27,Feni,49,8,49,8
2020-06-27,Gaibandha,33,9,33,9
2020-06-27,Gazipur,174,60,174,60
2020-06-27,Gopalganj,93,27,93,27
2020-06-27,Habiganj,58,49,57,48
2020-06-27,Jamalpur,64,2,64,2
2020-06-27,JASHORE,13,10,13,10
2020-06-27,Jhalokati,5,2,5,2
2020-06-27,Jhenaidah,75,26,75,26
2020-06-27,Joypurhat,5,1,5,1
2020-06-27,Khagrachhari,100,12,100,12
2020-06-27,Khulna,256,125,256,125
2020-06-27,KISHOREGANJ,153,24,153,24
2020-06-27,Kurigram,26,1,26,1
2020-06-27,Kushtia,55,11,55,11
2020-06-27,Lakshmipur,121,36,121,36
2020-06-27,Lalmonirhat,18,4,18,4
2020-06-27,Madaripur,268,66,268,66
2020-06-27,Magura,15,9,15,9
2020-06-27,Manikganj,86,10,86,10
2020-06-27,Meherpur,62,16,62,16
2020-06-27,Moulvibazar,12,8,12,8
2020-06-27,Munshiganj,8,3,8,3
2020-06-27,Mymensingh,741,50,741,50
2020-06-27,Naogaon,21,19,21,19
2020-06-27,Narail,50,12,50,12
2020-06-27,Narayanganj,214,30,214,30
2020-06-27,Narsingdi,12,3,12,3
2020-06-27,Natore,64,4,64,4
2020-06-27,Netrakona,460,19,460,19
2020-06-27,Nilphamari,8,5,8,5
2020-06-27,Noakhali,275,51,275,51
2020-06-27,Pabna,33,2,33,2
2020-06-27,Panchagarh,2,2,2,2
2020-06-27,Patuakhali,66,17,66,17
2020-06-27,Pirojpur,100,15,100,15
2020-06-27,Rajbari,183,66,183,66
2020-06-27,Rajshahi,94,31,94,31
2020-06-27,Rangamati,20,4,20,4
2020-06-27,Rangpur,109,26,109,26
2020-06-27,Satkhira,48,20,48,20
2020-06-27,Shariatpur,45,42,45,42
2020-06-27,Sherpur,4,0,4,0
2020-06-27,Sirajganj,103,22,103,22
2020-06-27,Sunamganj,178,38,178,38
2020-06-27,Sylhet,395,143,392,141
2020-06-27,Tangail,52,34,52,34
2020-06-27,Thakurgaon,1,0,1,0
2020-06-28,Bagerhat,2,1,2,1
2020-06-28,Bandarban,116,20,116,20
2020-06-28,Barguna,16,5,15,5
2020-06-28,BARISHAL,273,65,273,65
2020-06-28,Bhola,106,27,106,27
2020-06-28,BOGURA,341,89,341,89
2020-06-28,Brahmanbaria,81,33,81,33
2020-06-28,Chandpur,53,47,53,47
2020-06-28,CHAPAINABABGANJ,2,0,2,0
2020-06-28,CHATTOGRAM,489,129,489,129
2020-06-28,Chuadanga,3,1,3,1
2020-06-28,COXS BAZAR,409,86,409,86
2020-06-28,CUMILLA,298,79,298,79
2020-06-28,Dhaka,3621,1074,3620,1074
2020-06-28,Dinajpur,18,12,18,12
2020-06-28,Faridpur,258,92,258,92
2020-06-28,Feni,125,18,124,18
2020-06-28,Gaibandha,48,12,48,12
2020-06-28,Gazipur,228,57,228,57
2020-06-28,Gopalganj,130,36,130,36
2020-06-28,Habiganj,9,2,9,2
2020-06-28,Jamalpur,17,1,17,1
2020-06-28,JASHORE,47,44,47,44
2020-06-28,Jhalokati,1,0,1,0
2020-06-28,Jhenaidah,5,0,5,0
2020-06-28,Joypurhat,115,29,115,29
2020-06-28,Khagrachhari,33,5,33,5
2020-06-28,Khulna,98,61,98,61
2020-06-28,KISHOREGANJ,190,33,190,33
2020-06-28,Kurigram,29,5,29,5
2020-06-28,Kushtia,196,38,196,38
2020-06-28,Lakshmipur,137,44,137,44
2020-06-28,Lalmonirhat,27,10,27,10
2020-06-28,Madaripur,203,38,203,38
2020-06-28,Magura,20,11,20,11
2020-06-28,Manikganj,61,9,61,9
2020-06-28,Meherpur,7,0,7,0
2020-06-28,Moulvibazar,13,3,13,3
2020-06-28,Munshiganj,16,3,16,3
2020-06-28,Mymensingh,711,164,710,164
2020-06-28,Naogaon,153,37,153,37
2020-06-28,Narail,84,14,84,14
2020-06-28,Narayanganj,353,38,353,38
2020-06-28,Narsingdi,18,3,18,3
2020-06-28,Natore,2,0,2,0
2020-06-28,Netrakona,195,46,195,46
2020-06-28,Nilphamari,9,6,9,6
2020-06-28,Noakhali,249,53,249,53
2020-06-28,Pabna,117,18,117,18
2020-06-28,Panchagarh,6,4,6,4
2020-06-28,Patuakhali,81,14,81,14
2020-06-28,Pirojpur,34,8,34,8
2020-06-28,Rajbari,5,4,5,4
2020-06-28,Rajshahi,65,18,65,18
2020-06-28,Rangamati,2,0,2,0
2020-06-28,Rangpur,111,26,111,26
2020-06-28,Satkhira,4,1,4,1
2020-06-28,Shariatpur,118,1,118,1
2020-06-28,Sherpur,40,0,40,0
2020-06-28,Sirajganj,190,65,190,65
2020-06-28,Sunamganj,201,26,200,25
2020-06-28,Sylhet,321,79,315,78
2020-06-28,Tangail,42,19,42,19
2020-06-28,Thakurgaon,4,2,4,2
2020-06-29,Bagerhat,1,1,1,1
2020-06-29,Bandarban,43,6,43,6
2020-06-29,Barguna,36,19,36,19
2020-06-29,BARISHAL,300,66,300,66
2020-06-29,Bhola,9,3,9,3
2020-06-29,BOGURA,516,121,516,121
2020-06-29,Brahmanbaria,9,7,9,7
2020-06-29,Chandpur,98,23,98,23
2020-06-29,CHATTOGRAM,632,160,632,160
2020-06-29,Chuadanga,21,8,21,8
2020-06-29,COXS BAZAR,387,72,387,72
2020-06-29,CUMILLA,257,62,257,62
2020-06-29,Dhaka,3702,1064,3699,1063
2020-06-29,Dinajpur,96,15,96,15
2020-06-29,Faridpur,196,47,196,47
2020-06-29,Feni,131,10,131,10
2020-06-29,Gaibandha,18,6,18,6
2020-06-29,Gazipur,277,49,277,49
2020-06-29,Gopalganj,90,28,90,28
2020-06-29,Habiganj,29,8,29,8
2020-06-29,Jamalpur,143,16,143,16
2020-06-29,JASHORE,73,49,73,49
2020-06-29,Jhalokati,37,10,37,10
2020-06-29,Jhenaidah,65,11,65,11
2020-06-29,Joypurhat,3,1,3,1
2020-06-29,Khagrachhari,6,1,6,1
2020-06-29,Khulna,147,70,147,70
2020-06-29,KISHOREGANJ,217,36,217,36
2020-06-29,Kurigram,8,5,8,5
2020-06-29,Kushtia,149,30,149,30
2020-06-29,Lakshmipur,205,61,205,61
2020-06-29,Lalmonirhat,9,9,9,9
2020-06-29,Madaripur,341,52,341,52
2020-06-29,Magura,65,7,65,7
2020-06-29,Manikganj,82,8,82,8
2020-06-29,Meherpur,23,4,23,4
2020-06-29,Moulvibazar,39,12,38,12
2020-06-29,Munshiganj,16,5,16,5
2020-06-29,Mymensingh,569,51,569,51
2020-06-29,Naogaon,11,2,11,2
2020-06-29,Narail,26,0,26,0
2020-06-29,Narayanganj,253,67,253,67
2020-06-29,Narsingdi,67,31,67,31
2020-06-29,Natore,110,11,110,11
2020-06-29,Netrakona,143,9,143,9
2020-06-29,Nilphamari,44,7,44,7
2020-06-29,Noakhali,334,56,333,56
2020-06-29,Pabna,16,4,16,4
2020-06-29,Panchagarh,7,1,7,1
2020-06-29,Patuakhali,74,7,74,7
2020-06-29,Pirojpur,5,0,5,0
2020-06-29,Rajbari,90,12,90,12
2020-06-29,Rajshahi,112,26,112,26
2020-06-29,Rangamati,1,0,1,0
2020-06-29,Rangpur,63,24,63,24
2020-06-29,Satkhira,1,1,1,1
2020-06-29,Shariatpur,213,132,213,132
2020-06-29,Sherpur,141,12,141,12
2020-06-29,Sirajganj,187,50,187,50
2020-06-29,Sunamganj,89,19,89,19
2020-06-29,Sylhet,614,148,613,148
2020-06-29,Tangail,164,42,164,42
2020-06-29,Thakurgaon,30,2,30,2
2020-06-30,Bagerhat,2,1,2,1
2020-06-30,Bandarban,146,37,146,37
2020-06-30,Barguna,9,4,9,4
2020-06-30,BARISHAL,105,25,105,25
2020-06-30,Bhola,171,23,171,23
2020-06-30,BOGURA,721,184,721,184
2020-06-30,Brahmanbaria,11,1,11,1
2020-06-30,Chandpur,202,67,202,67
2020-06-30,CHAPAINABABGANJ,4,3,4,3
2020-06-30,CHATTOGRAM,488,174,488,174
2020-06-30,Chuadanga,44,9,44,9
2020-06-30,COXS BAZAR,384,75,384,75
2020-06-30,CUMILLA,53,30,53,30
2020-06-30,Dhaka,3472,948,3469,948
2020-06-30,Dinajpur,159,17,159,17
2020-06-30,Faridpur,189,78,189,78
2020-06-30,Feni,62,4,62,4
2020-06-30,Gaibandha,35,6,35,6
2020-06-30,Gazipur,441,68,441,68
2020-06-30,Gopalganj,82,18,82,18
2020-06-30,Habiganj,403,57,403,57
2020-06-30,Jamalpur,101,12,101,12
2020-06-30,JASHORE,52,44,52,44
2020-06-30,Jhalokati,35,11,35,11
2020-06-30,Jhenaidah,73,13,73,13
2020-06-30,Joypurhat,304,37,304,37
2020-06-30,Khagrachhari,25,2,25,2
2020-06-30,Khulna,324,153,324,153
2020-06-30,KISHOREGANJ,282,62,282,62
2020-06-30,Kurigram,28,6,28,6
2020-06-30,Kushtia,176,29,176,29
2020-06-30,Lakshmipur,165,41,164,41
2020-06-30,Lalmonirhat,25,4,25,4
2020-06-30,Madaripur,173,24,173,24
2020-06-30,Magura,16,9,16,9
2020-06-30,Manikganj,146,24,146,24
2020-06-30,Meherpur,27,2,27,2
2020-06-30,Moulvibazar,417,68,416,68
2020-06-30,Munshiganj,15,2,15,2
2020-06-30,Mymensingh,378,23,378,23
2020-06-30,Naogaon,736,89,736,89
2020-06-30,Narail,73,26,73,26
2020-06-30,Narayanganj,123,33,123,33
2020-06-30,Narsingdi,67,16,67,16
2020-06-30,Natore,195,44,195,44
2020-06-30,Netrakona,87,3,87,3
2020-06-30,Nilphamari,39,3,39,3
2020-06-30,Noakhali,175,29,175,29
2020-06-30,Pabna,9,1,9,1
2020-06-30,Panchagarh,30,3,30,3
2020-06-30,Patuakhali,124,28,124,28
2020-06-30,Pirojpur,43,10,43,10
2020-06-30,Rajbari,78,25,78,25
2020-06-30,Rajshahi,161,39,161,39
2020-06-30,Rangamati,91,44,91,44
2020-06-30,Rangpur,109,21,109,21
2020-06-30,Satkhira,4,2,4,2
2020-06-30,Shariatpur,227,44,227,44
2020-06-30,Sherpur,59,6,59,6
2020-06-30,Sirajganj,104,31,104,31
2020-06-30,Sunamganj,85,12,85,12
2020-06-30,Sylhet,457,112,456,112
2020-06-30,Tangail,141,39,141,39
2020-06-30,Thakurgaon,30,4,30,4
2020-07-01,Bagerhat,20,7,20,7
2020-07-01,Bandarban,60,18,60,18
2020-07-01,Barguna,9,6,9,6
2020-07-01,BARISHAL,123,31,123,31
2020-07-01,Bhola,2,0,2,0
2020-07-01,BOGURA,666,151,666,151
2020-07-01,Brahmanbaria,64,25,62,24
2020-07-01,Chandpur,202,127,202,127
2020-07-01,CHAPAINABABGANJ,4,3,4,3
2020-07-01,CHATTOGRAM,790,229,790,229
2020-07-01,Chuadanga,38,6,38,6
2020-07-01,COXS BAZAR,254,58,254,58
2020-07-01,CUMILLA,202,72,202,72
2020-07-01,Dhaka,4001,947,4000,947
2020-07-01,Dinajpur,148,36,148,36
2020-07-01,Faridpur,299,112,298,112
2020-07-01,Feni,20,11,20,11
2020-07-01,Gaibandha,386,76,386,76
2020-07-01,Gazipur,372,55,372,55
2020-07-01,Gopalganj,82,30,82,30
2020-07-01,Habiganj,71,27,70,27
2020-07-01,Jamalpur,172,14,172,14
2020-07-01,JASHORE,69,63,69,63
2020-07-01,Jhalokati,64,20,64,20
2020-07-01,Jhenaidah,90,26,90,26
2020-07-01,Joypurhat,223,13,223,13
2020-07-01,Khagrachhari,62,11,62,11
2020-07-01,Khulna,260,111,260,111
2020-07-01,KISHOREGANJ,276,38,276,38
2020-07-01,Kurigram,301,41,301,41
2020-07-01,Kushtia,128,39,128,39
2020-07-01,Lakshmipur,134,16,134,16
2020-07-01,Lalmonirhat,140,25,140,25
2020-07-01,Madaripur,37,7,37,7
2020-07-01,Magura,11,8,11,8
2020-07-01,Manikganj,164,11,164,11
2020-07-01,Meherpur,54,4,54,4
2020-07-01,Moulvibazar,53,10,53,10
2020-07-01,Munshiganj,10,1,10,1
2020-07-01,Mymensingh,304,76,304,76
2020-07-01,Naogaon,335,43,335,43
2020-07-01,Narail,57,24,57,24
2020-07-01,Narayanganj,113,60,113,60
2020-07-01,Narsingdi,87,13,87,13
2020-07-01,Natore,84,17,84,17
2020-07-01,Netrakona,136,23,136,23
2020-07-01,Nilphamari,56,8,56,8
2020-07-01,Noakhali,155,46,155,46
2020-07-01,Pabna,8,3,8,3
2020-07-01,Panchagarh,12,4,12,4
2020-07-01,Patuakhali,48,12,48,12
2020-07-01,Pirojpur,31,5,31,5
2020-07-01,Rajbari,195,30,195,30
2020-07-01,Rajshahi,175,49,175,49
2020-07-01,Rangamati,86,42,86,42
2020-07-01,Rangpur,605,100,605,100
2020-07-01,Satkhira,3,2,3,2
2020-07-01,Shariatpur,22,6,22,6
2020-07-01,Sherpur,49,6,49,6
2020-07-01,Sirajganj,163,48,163,48
2020-07-01,Sunamganj,150,27,150,27
2020-07-01,Sylhet,401,105,398,105
2020-07-01,Tangail,130,35,130,35
2020-07-01,Thakurgaon,24,3,24,3
2020-07-02,Bagerhat,9,2,9,2
2020-07-02,Bandarban,50,14,50,14
2020-07-02,Barguna,32,11,32,11
2020-07-02,BARISHAL,166,36,165,36
2020-07-02,Bhola,102,9,102,9
2020-07-02,BOGURA,270,53,270,53
2020-07-02,Brahmanbaria,488,67,488,67
2020-07-02,Chandpur,141,20,140,20
2020-07-02,CHAPAINABABGANJ,6,0,6,0
2020-07-02,CHATTOGRAM,989,215,988,215
2020-07-02,Chuadanga,49,47,49,47
2020-07-02,COXS BAZAR,166,46,166,46
2020-07-02,CUMILLA,81,41,81,41
2020-07-02,Dhaka,3043,782,3042,782
2020-07-02,Dinajpur,177,50,177,50
2020-07-02,Faridpur,275,88,275,88
2020-07-02,Feni,17,5,17,5
2020-07-02,Gaibandha,95,8,95,8
2020-07-02,Gazipur,82,21,82,21
2020-07-02,Gopalganj,102,36,102,36
2020-07-02,Habiganj,24,1,23,1
2020-07-02,Jamalpur,89,12,89,12
2020-07-02,JASHORE,42,39,42,39
2020-07-02,Jhalokati,13,3,13,3
2020-07-02,Jhenaidah,52,45,52,45
2020-07-02,Joypurhat,6,3,6,3
2020-07-02,Khagrachhari,54,2,54,2
2020-07-02,Khulna,333,153,333,153
2020-07-02,KISHOREGANJ,232,32,232,32
2020-07-02,Kurigram,64,7,64,7
2020-07-02,Kushtia,141,132,141,132
2020-07-02,Lakshmipur,51,20,51,20
2020-07-02,Lalmonirhat,31,7,31,7
2020-07-02,Madaripur,146,18,146,18
2020-07-02,Magura,28,21,28,21
2020-07-02,Manikganj,107,15,107,15
2020-07-02,Meherpur,18,18,18,18
2020-07-02,Moulvibazar,15,4,15,4
2020-07-02,Munshiganj,14,5,14,5
2020-07-02,Mymensingh,314,28,314,28
2020-07-02,Naogaon,220,24,220,24
2020-07-02,Narail,115,61,115,61
2020-07-02,Narayanganj,62,35,62,35
2020-07-02,Narsingdi,69,6,69,6
2020-07-02,Natore,137,13,137,13
2020-07-02,Netrakona,115,5,115,5
2020-07-02,Nilphamari,100,10,81,9
2020-07-02,Noakhali,36,8,36,8
2020-07-02,Pabna,13,5,13,5
2020-07-02,Panchagarh,22,0,22,0
2020-07-02,Patuakhali,124,19,124,19
2020-07-02,Pirojpur,48,9,48,9
2020-07-02,Rajbari,174,34,174,34
2020-07-02,Rajshahi,206,75,206,75
2020-07-02,Rangamati,18,3,18,3
2020-07-02,Rangpur,265,47,265,47
2020-07-02,Satkhira,23,15,23,15
2020-07-02,Shariatpur,18,3,18,3
2020-07-02,Sherpur,42,2,42,2
2020-07-02,Sirajganj,185,70,185,70
2020-07-02,Sunamganj,97,27,97,27
2020-07-02,Sylhet,301,72,298,71
2020-07-02,Tangail,43,23,43,23
2020-07-02,Thakurgaon,22,7,22,7
2020-07-03,Bagerhat,61,14,61,14
2020-07-03,Bandarban,62,10,62,10
2020-07-03,Barguna,55,19,55,19
2020-07-03,BARISHAL,273,54,273,54
2020-07-03,Bhola,60,16,60,16
2020-07-03,BOGURA,212,44,212,44
2020-07-03,Brahmanbaria,436,99,436,99
2020-07-03,Chandpur,104,46,104,46
2020-07-03,CHAPAINABABGANJ,1,0,1,0
2020-07-03,CHATTOGRAM,211,67,211,67
2020-07-03,Chuadanga,28,2,28,2
2020-07-03,COXS BAZAR,323,53,323,53
2020-07-03,CUMILLA,314,99,314,99
2020-07-03,Dhaka,2548,626,2548,626
2020-07-03,Dinajpur,299,54,299,54
2020-07-03,Faridpur,262,131,262,131
2020-07-03,Feni,152,19,151,19
2020-07-03,Gaibandha,38,14,38,14
2020-07-03,Gazipur,318,54,318,54
2020-07-03,Gopalganj,105,26,105,26
2020-07-03,Habiganj,96,24,96,24
2020-07-03,Jamalpur,90,17,90,17
2020-07-03,JASHORE,34,2,34,2
2020-07-03,Jhalokati,28,9,28,9
2020-07-03,Jhenaidah,55,15,55,15
2020-07-03,Joypurhat,31,20,31,20
2020-07-03,Khagrachhari,37,7,37,7
2020-07-03,Khulna,391,122,391,122
2020-07-03,KISHOREGANJ,228,30,228,30
2020-07-03,Kurigram,25,7,25,7
2020-07-03,Kushtia,141,38,141,38
2020-07-03,Lakshmipur,12,3,12,3
2020-07-03,Lalmonirhat,24,0,24,0
2020-07-03,Madaripur,171,44,171,44
2020-07-03,Magura,4,1,4,1
2020-07-03,Manikganj,113,10,113,10
2020-07-03,Meherpur,25,5,24,5
2020-07-03,Moulvibazar,175,86,173,86
2020-07-03,Munshiganj,12,5,12,5
2020-07-03,Mymensingh,358,90,358,90
2020-07-03,Naogaon,7,4,7,4
2020-07-03,Narail,19,5,19,5
2020-07-03,Narayanganj,32,22,32,22
2020-07-03,Narsingdi,23,17,23,17
2020-07-03,Natore,3,0,3,0
2020-07-03,Netrakona,69,7,69,7
2020-07-03,Nilphamari,105,11,97,11
2020-07-03,Noakhali,196,5,196,5
2020-07-03,Pabna,210,22,210,22
2020-07-03,Panchagarh,37,4,37,4
2020-07-03,Patuakhali,111,11,111,11
2020-07-03,Pirojpur,54,10,54,10
2020-07-03,Rajbari,48,16,48,16
2020-07-03,Rajshahi,207,54,207,54
2020-07-03,Rangamati,10,4,10,4
2020-07-03,Rangpur,129,43,129,43
2020-07-03,Satkhira,226,53,226,53
2020-07-03,Shariatpur,100,30,100,30
2020-07-03,Sherpur,34,2,34,2
2020-07-03,Sirajganj,132,36,132,36
2020-07-03,Sunamganj,161,43,160,43
2020-07-03,Sylhet,175,50,175,50
2020-07-03,Tangail,39,5,39,5
2020-07-03,Thakurgaon,78,12,78,12
2020-07-04,Bagerhat,42,14,42,14
2020-07-04,Bandarban,39,4,39,4
2020-07-04,Barguna,68,21,68,21
2020-07-04,BARISHAL,99,21,99,21
2020-07-04,Bhola,5,0,5,0
2020-07-04,BOGURA,371,65,371,65
2020-07-04,Brahmanbaria,46,25,46,25
2020-07-04,Chandpur,112,18,112,18
2020-07-04,CHAPAINABABGANJ,9,2,9,2
2020-07-04,CHATTOGRAM,684,135,684,135
2020-07-04,Chuadanga,1,0,1,0
2020-07-04,COXS BAZAR,95,6,95,6
2020-07-04,CUMILLA,190,52,190,52
2020-07-04,Dhaka,2713,619,2711,618
2020-07-04,Dinajpur,85,16,85,16
2020-07-04,Faridpur,286,117,286,117
2020-07-04,Feni,56,10,56,10
2020-07-04,Gaibandha,45,17,45,17
2020-07-04,Gazipur,193,37,193,37
2020-07-04,Gopalganj,91,36,91,36
2020-07-04,Habiganj,4,0,4,0
2020-07-04,Jamalpur,76,16,76,16
2020-07-04,JASHORE,5,1,5,1
2020-07-04,Jhalokati,5,2,5,2
2020-07-04,Jhenaidah,35,13,35,13
2020-07-04,Joypurhat,99,9,99,9
2020-07-04,Khagrachhari,46,9,46,9
2020-07-04,Khulna,416,120,416,120
2020-07-04,KISHOREGANJ,192,12,192,12
2020-07-04,Kurigram,22,4,22,4
2020-07-04,Kushtia,8,0,8,0
2020-07-04,Lakshmipur,87,15,87,15
2020-07-04,Lalmonirhat,26,5,26,5
2020-07-04,Madaripur,12,4,12,4
2020-07-04,Magura,3,0,3,0
2020-07-04,Manikganj,10,2,10,2
2020-07-04,Meherpur,9,0,9,0
2020-07-04,Moulvibazar,1,0,1,0
2020-07-04,Munshiganj,11,4,11,4
2020-07-04,Mymensingh,201,28,201,28
2020-07-04,Naogaon,204,29,204,29
2020-07-04,Narail,57,17,57,17
2020-07-04,Narayanganj,130,25,130,25
2020-07-04,Narsingdi,52,9,52,9
2020-07-04,Natore,98,15,98,15
2020-07-04,Netrakona,58,1,58,1
2020-07-04,Nilphamari,63,15,63,15
2020-07-04,Noakhali,230,49,230,49
2020-07-04,Pabna,912,72,911,72
2020-07-04,Panchagarh,15,1,15,1
2020-07-04,Patuakhali,99,40,99,40
2020-07-04,Pirojpur,119,47,119,47
2020-07-04,Rajbari,68,23,68,23
2020-07-04,Rajshahi,88,22,86,22
2020-07-04,Rangamati,42,16,42,16
2020-07-04,Rangpur,119,23,118,23
2020-07-04,Satkhira,66,12,66,12
2020-07-04,Shariatpur,92,31,92,31
2020-07-04,Sherpur,33,2,33,2
2020-07-04,Sirajganj,28,1,28,1
2020-07-04,Sunamganj,5,0,5,0
2020-07-04,Sylhet,160,32,159,31
2020-07-04,Tangail,89,18,89,18
2020-07-04,Thakurgaon,21,5,21,5
2020-07-05,Bagerhat,17,5,17,5
2020-07-05,Bandarban,42,5,42,5
2020-07-05,Barguna,8,0,8,0
2020-07-05,BARISHAL,194,52,194,52
2020-07-05,Bhola,46,10,46,10
2020-07-05,BOGURA,374,74,374,74
2020-07-05,Brahmanbaria,187,70,187,70
2020-07-05,Chandpur,134,61,134,61
2020-07-05,CHAPAINABABGANJ,2,0,2,0
2020-07-05,CHATTOGRAM,952,198,952,198
2020-07-05,Chuadanga,75,18,75,18
2020-07-05,COXS BAZAR,261,51,261,51
2020-07-05,CUMILLA,256,72,256,72
2020-07-05,Dhaka,3312,685,3310,684
2020-07-05,Dinajpur,75,20,73,19
2020-07-05,Faridpur,300,133,299,133
2020-07-05,Feni,8,2,8,2
2020-07-05,Gaibandha,54,14,54,14
2020-07-05,Gazipur,162,34,162,34
2020-07-05,Gopalganj,95,38,95,38
2020-07-05,Habiganj,87,25,87,25
2020-07-05,Jamalpur,79,13,79,13
2020-07-05,JASHORE,7,2,7,2
2020-07-05,Jhalokati,23,7,23,7
2020-07-05,Jhenaidah,70,18,70,18
2020-07-05,Joypurhat,269,46,269,46
2020-07-05,Khagrachhari,17,1,17,1
2020-07-05,Khulna,249,90,249,90
2020-07-05,KISHOREGANJ,96,11,96,11
2020-07-05,Kurigram,43,10,43,10
2020-07-05,Kushtia,182,42,182,42
2020-07-05,Lakshmipur,73,17,73,17
2020-07-05,Lalmonirhat,46,16,46,16
2020-07-05,Madaripur,54,12,54,12
2020-07-05,Magura,5,1,5,1
2020-07-05,Manikganj,8,1,8,1
2020-07-05,Meherpur,31,1,31,1
2020-07-05,Moulvibazar,75,16,75,16
2020-07-05,Munshiganj,7,2,7,2
2020-07-05,Mymensingh,192,33,192,33
2020-07-05,Naogaon,7,4,7,4
2020-07-05,Narail,7,3,7,3
2020-07-05,Narayanganj,322,86,322,86
2020-07-05,Narsingdi,35,9,35,9
2020-07-05,Natore,16,6,16,6
2020-07-05,Netrakona,7,0,7,0
2020-07-05,Nilphamari,87,7,69,7
2020-07-05,Noakhali,164,35,164,35
2020-07-05,Pabna,189,24,189,24
2020-07-05,Panchagarh,2,0,2,0
2020-07-05,Patuakhali,102,12,102,12
2020-07-05,Pirojpur,74,26,74,26
2020-07-05,Rajbari,3,2,3,2
2020-07-05,Rajshahi,84,23,84,23
2020-07-05,Rangamati,2,0,2,0
2020-07-05,Rangpur,138,35,138,35
2020-07-05,Satkhira,5,2,5,2
2020-07-05,Shariatpur,4,1,4,1
2020-07-05,Sherpur,2,1,2,1
2020-07-05,Sirajganj,197,68,197,68
2020-07-05,Sunamganj,151,40,150,40
2020-07-05,Sylhet,207,49,206,49
2020-07-05,Tangail,142,31,142,31
