iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
BGD,Asia,Bangladesh,2021-02-12,539975.0,444.0,358.571,8253.0,5.0,10.143,3278.748,2.696,2.177,50.113,0.03,0.062,0.93,,,,,,,,,14328.0,3819416.0,23.192,0.087,13943.0,0.085,0.026,38.9,tests performed,,,,,82667.0,,,,502.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-13,540266.0,291.0,356.571,8266.0,13.0,10.857,3280.515,1.767,2.165,50.191,0.079,0.066,0.94,,,,,,,,,12871.0,3832287.0,23.27,0.078,14048.0,0.085,0.025,39.4,tests performed,736680.0,736680.0,,,101226.0,0.45,0.45,,615.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-14,540592.0,326.0,361.429,8274.0,8.0,9.857,3282.495,1.979,2.195,50.24,0.049,0.06,0.96,,,,,,,,,12900.0,3845187.0,23.348,0.078,14158.0,0.086,0.026,39.2,tests performed,906033.0,906033.0,,169353.0,124982.0,0.55,0.55,,759.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-15,541038.0,446.0,380.0,8285.0,11.0,9.143,3285.203,2.708,2.307,50.307,0.067,0.056,0.98,,,,,,,,,14138.0,3859325.0,23.434,0.086,14211.0,0.086,0.027,37.4,tests performed,1132711.0,1132711.0,,226678.0,146782.0,0.69,0.69,,891.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-16,541434.0,396.0,381.286,8298.0,13.0,9.857,3287.607,2.405,2.315,50.386,0.079,0.06,0.98,,,,,,,,,14788.0,3874113.0,23.524,0.09,14257.0,0.087,0.027,37.4,tests performed,1359613.0,1359613.0,,226902.0,168614.0,0.83,0.83,,1024.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-17,541877.0,443.0,389.143,8314.0,16.0,10.714,3290.297,2.69,2.363,50.483,0.097,0.065,0.98,,,,,,,,,16612.0,3890725.0,23.625,0.101,14488.0,0.088,0.027,37.2,tests performed,1586368.0,1586368.0,,226755.0,178371.0,0.96,0.96,,1083.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-18,542268.0,391.0,391.0,8329.0,15.0,11.571,3292.671,2.374,2.374,50.574,0.091,0.07,0.98,,,,,,,,,14603.0,3905328.0,23.713,0.089,14320.0,0.087,0.027,36.6,tests performed,1848313.0,1848313.0,,261945.0,196796.0,1.12,1.12,,1195.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-19,542674.0,406.0,385.571,8337.0,8.0,12.0,3295.137,2.465,2.341,50.623,0.049,0.073,0.99,,,,,,,,,14232.0,3919560.0,23.8,0.086,14306.0,0.087,0.027,37.1,tests performed,,,,,194555.0,,,,1181.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-20,543024.0,350.0,394.0,8342.0,5.0,10.857,3297.262,2.125,2.392,50.653,0.03,0.066,0.99,,,,,,,,,11148.0,3930708.0,23.867,0.068,14060.0,0.085,0.028,35.7,tests performed,2082877.0,2082877.0,,,192314.0,1.26,1.26,,1168.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-21,543351.0,327.0,394.143,8349.0,7.0,10.714,3299.247,1.986,2.393,50.695,0.043,0.065,0.99,,,,,,,,,14036.0,3944744.0,23.953,0.085,14222.0,0.086,0.028,36.1,tests performed,,,,,184212.0,,,,1119.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-22,543717.0,366.0,382.714,8356.0,7.0,10.143,3301.47,2.222,2.324,50.738,0.043,0.062,0.98,,,,,,,,,11103.0,3955847.0,24.02,0.067,13789.0,0.084,0.028,36.0,tests performed,2308157.0,2308157.0,,,167921.0,1.4,1.4,,1020.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-23,544116.0,399.0,383.143,8374.0,18.0,10.857,3303.892,2.423,2.326,50.847,0.109,0.066,1.01,,,,,,,,,12748.0,3968595.0,24.097,0.077,13497.0,0.082,0.028,35.2,tests performed,2491053.0,2491053.0,,182896.0,161634.0,1.51,1.51,,981.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-24,544544.0,428.0,381.0,8379.0,5.0,9.286,3306.491,2.599,2.313,50.878,0.03,0.056,1.03,,,,,,,,,16152.0,3984747.0,24.196,0.098,13432.0,0.082,0.028,35.3,tests performed,2673038.0,2673038.0,,181985.0,155239.0,1.62,1.62,,943.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-25,544954.0,410.0,383.714,8384.0,5.0,7.857,3308.981,2.49,2.33,50.908,0.03,0.048,1.07,,,,,,,,,15560.0,4000307.0,24.29,0.094,13568.0,0.082,0.028,35.4,tests performed,2850940.0,2850940.0,,177902.0,143232.0,1.73,1.73,,870.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-26,545424.0,470.0,392.857,8395.0,11.0,8.286,3311.835,2.854,2.385,50.975,0.067,0.05,1.12,,,,,,,,,15032.0,4015339.0,24.381,0.091,13683.0,0.083,0.029,34.8,tests performed,,,,,136037.0,,,,826.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-27,545831.0,407.0,401.0,8400.0,5.0,8.286,3314.306,2.471,2.435,51.005,0.03,0.05,1.15,,,,,,,,,12348.0,4027687.0,24.456,0.075,13854.0,0.084,0.029,34.5,tests performed,2984773.0,2984773.0,,,128842.0,1.81,1.81,,782.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-02-28,546216.0,385.0,409.286,8408.0,8.0,8.429,3316.644,2.338,2.485,51.054,0.049,0.051,1.18,,,,,,,,,13411.0,4041098.0,24.538,0.081,13765.0,0.084,0.03,33.6,tests performed,3110525.0,3110525.0,,125752.0,130715.0,1.89,1.89,,794.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-01,546801.0,585.0,440.571,8416.0,8.0,8.571,3320.196,3.552,2.675,51.102,0.049,0.052,1.21,,,,,,,,,13570.0,4054668.0,24.62,0.082,14117.0,0.086,0.031,32.0,tests performed,,,,,131123.0,,,,796.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-02,547316.0,515.0,457.143,8423.0,7.0,7.0,3323.323,3.127,2.776,51.145,0.043,0.043,1.23,,,,,,,,,15325.0,4069993.0,24.713,0.093,14485.0,0.088,0.032,31.7,tests performed,3341505.0,3341505.0,,,121493.0,2.03,2.03,,738.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-03,547930.0,614.0,483.714,8428.0,5.0,7.0,3327.051,3.728,2.937,51.175,0.03,0.043,1.26,,,,,,,,,16414.0,4086407.0,24.813,0.1,14523.0,0.088,0.033,30.0,tests performed,,,,,112614.0,,,,684.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-04,548549.0,619.0,513.571,8435.0,7.0,7.286,3330.81,3.759,3.118,51.218,0.043,0.044,1.28,,,,,,,,,15985.0,4102392.0,24.91,0.097,14584.0,0.089,0.035,28.4,tests performed,3581169.0,3581169.0,,,104318.0,2.17,2.17,,633.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-05,549184.0,635.0,537.143,8441.0,6.0,6.571,3334.665,3.856,3.262,51.254,0.036,0.04,1.31,,,,,,,,,13710.0,4116102.0,24.993,0.083,14395.0,0.087,0.037,26.8,tests performed,,,,,99568.0,,,,605.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-06,549724.0,540.0,556.143,8451.0,10.0,7.286,3337.944,3.279,3.377,51.315,0.061,0.044,1.34,,,,,,,,,13082.0,4129184.0,25.073,0.079,14500.0,0.088,0.038,26.1,tests performed,,,,,94817.0,,,,576.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-07,550330.0,606.0,587.714,8462.0,11.0,7.714,3341.624,3.68,3.569,51.382,0.067,0.047,1.38,,,,,,,,,14092.0,4143276.0,25.158,0.086,14597.0,0.089,0.04,24.8,tests performed,3682152.0,3682152.0,,,81661.0,2.24,2.24,,496.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-08,551175.0,845.0,624.857,8476.0,14.0,8.571,3346.755,5.131,3.794,51.467,0.085,0.052,1.42,,,,,,,,,16958.0,4160234.0,25.261,0.103,15081.0,0.092,0.041,24.1,tests performed,,,,,88863.0,,,,540.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-09,552087.0,912.0,681.571,8489.0,13.0,9.429,3352.293,5.538,4.139,51.546,0.079,0.057,1.46,,,,,,,,,17775.0,4178009.0,25.369,0.108,15431.0,0.094,0.044,22.6,tests performed,4013963.0,4013963.0,,,96065.0,2.44,2.44,,583.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-10,553105.0,1018.0,739.286,8496.0,7.0,9.714,3358.474,6.181,4.489,51.588,0.043,0.059,1.49,,,,,,,,,17032.0,4195041.0,25.472,0.103,15519.0,0.094,0.048,21.0,tests performed,,,,,93530.0,,,,568.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-11,554156.0,1051.0,801.0,8502.0,6.0,9.571,3364.856,6.382,4.864,51.624,0.036,0.058,1.51,,,,,,,,,18058.0,4213099.0,25.582,0.11,15815.0,0.096,0.051,19.7,tests performed,4218127.0,4218127.0,,,90994.0,2.56,2.56,,553.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-12,555222.0,1066.0,862.571,8515.0,13.0,10.571,3371.328,6.473,5.238,51.703,0.079,0.064,1.54,,,,,,,,,16111.0,4229210.0,25.68,0.098,16158.0,0.098,0.053,18.7,tests performed,,,,,94755.0,,,,575.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-13,556236.0,1014.0,930.286,8527.0,12.0,10.857,3377.485,6.157,5.649,51.776,0.073,0.066,1.57,,,,,,,,,16206.0,4245416.0,25.778,0.098,16605.0,0.101,0.056,17.8,tests performed,,,,,98516.0,,,,598.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-14,557395.0,1159.0,1009.286,8545.0,18.0,11.857,3384.523,7.037,6.128,51.886,0.109,0.072,1.61,,,,,,,,,16206.0,4261622.0,25.877,0.098,16907.0,0.103,0.06,16.8,tests performed,4398094.0,4398094.0,,,102277.0,2.67,2.67,,621.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-15,559168.0,1773.0,1141.857,8571.0,26.0,13.571,3395.289,10.766,6.933,52.043,0.158,0.082,1.64,,,,,,,,,18695.0,4280317.0,25.99,0.114,17155.0,0.104,0.067,15.0,tests performed,,,,,91598.0,,,,556.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-16,560887.0,1719.0,1257.143,8597.0,26.0,15.429,3405.727,10.438,7.633,52.201,0.158,0.094,1.64,,,,,,,,,20748.0,4301065.0,26.116,0.126,17579.0,0.107,0.072,14.0,tests performed,4580391.0,4580391.0,,,80918.0,2.78,2.78,,491.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-17,562752.0,1865.0,1378.143,8608.0,11.0,16.0,3417.051,11.324,8.368,52.268,0.067,0.097,1.63,,,,,,,,,24275.0,4325340.0,26.264,0.147,18614.0,0.113,0.074,13.5,tests performed,,,,,74009.0,,,,449.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-18,564939.0,2187.0,1540.429,8624.0,16.0,17.429,3430.33,13.28,9.354,52.365,0.097,0.106,1.63,,,,,,,,,20925.0,4346265.0,26.391,0.127,19024.0,0.116,0.081,12.3,tests performed,4687824.0,4687824.0,,,67100.0,2.85,2.85,,407.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-19,566838.0,1899.0,1659.429,8642.0,18.0,18.143,3441.861,11.531,10.076,52.475,0.109,0.11,1.61,,,,,,,,,18917.0,4365182.0,26.506,0.115,19425.0,0.118,0.085,11.7,tests performed,,,,,63738.0,,,,387.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-20,568706.0,1868.0,1781.429,8668.0,26.0,20.143,3453.204,11.343,10.817,52.632,0.158,0.122,1.61,,,,,,,,,19900.0,4385082.0,26.626,0.121,19952.0,0.121,0.089,11.2,tests performed,4760747.0,4760747.0,,,60377.0,2.89,2.89,,367.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-21,570878.0,2172.0,1926.143,8690.0,22.0,20.714,3466.392,13.188,11.696,52.766,0.134,0.126,1.62,,,,,,,,,21108.0,4406190.0,26.755,0.128,20653.0,0.125,0.093,10.7,tests performed,,,,,62604.0,,,,380.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-22,573687.0,2809.0,2074.143,8720.0,30.0,21.286,3483.449,17.056,12.594,52.948,0.182,0.129,1.64,,,,,,,,,25111.0,4431301.0,26.907,0.152,21569.0,0.131,0.096,10.4,tests performed,4911902.0,4911902.0,,,60380.0,2.98,2.98,,367.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-23,577241.0,3554.0,2336.286,8738.0,18.0,20.143,3505.029,21.58,14.186,53.057,0.109,0.122,1.66,,,,,,,,,25954.0,4457255.0,27.065,0.158,22313.0,0.135,0.105,9.6,tests performed,,,,,58584.0,,,,356.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-24,580808.0,3567.0,2579.429,8763.0,25.0,22.143,3526.688,21.659,15.662,53.209,0.152,0.134,1.65,,,,,,,,,27502.0,4484757.0,27.232,0.167,22774.0,0.138,0.113,8.8,tests performed,5069049.0,5069049.0,,,62134.0,3.08,3.08,,377.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-25,584395.0,3587.0,2779.429,8797.0,34.0,24.714,3548.468,21.78,16.877,53.416,0.206,0.15,1.62,,,,,,,,,27045.0,4511802.0,27.396,0.164,23648.0,0.144,0.118,8.5,tests performed,5139456.0,5139456.0,,70407.0,64519.0,3.12,3.12,,392.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-26,588132.0,3737.0,3042.0,8830.0,33.0,26.857,3571.159,22.691,18.471,53.616,0.2,0.163,1.6,,,,,,,,,27229.0,4539031.0,27.561,0.165,24836.0,0.151,0.122,8.2,tests performed,,,,,65747.0,,,,399.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-27,591806.0,3674.0,3300.0,8869.0,39.0,28.714,3593.468,22.309,20.038,53.853,0.237,0.174,1.59,,,,,,,,,27229.0,4566260.0,27.726,0.165,25883.0,0.157,0.127,7.8,tests performed,,,,,66974.0,,,,407.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-28,595714.0,3908.0,3548.0,8904.0,35.0,30.571,3617.197,23.73,21.544,54.065,0.213,0.186,1.57,,,,,,,,,22136.0,4588396.0,27.861,0.134,26029.0,0.158,0.136,7.3,tests performed,,,,,62614.0,,,,380.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-29,600895.0,5181.0,3886.857,8949.0,45.0,32.714,3648.657,31.459,23.601,54.339,0.273,0.199,1.56,,,,,,,,,28195.0,4616591.0,28.032,0.171,26470.0,0.161,0.147,6.8,tests performed,5319679.0,5319679.0,,,58254.0,3.23,3.23,,354.0,81.02,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-30,605937.0,5042.0,4099.429,8994.0,45.0,36.571,3679.272,30.615,24.892,54.612,0.273,0.222,1.54,,,,,,,,,26620.0,4643211.0,28.194,0.162,26565.0,0.161,0.154,6.5,tests performed,,,,,50654.0,,,,308.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-03-31,611295.0,5358.0,4355.286,9046.0,52.0,40.429,3711.806,32.534,26.445,54.928,0.316,0.245,1.53,,,,,,,,,26931.0,4670142.0,28.357,0.164,26484.0,0.161,0.164,6.1,tests performed,5370431.0,5370431.0,,,43055.0,3.26,3.26,,261.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-04-01,617764.0,6469.0,4767.0,9105.0,59.0,44.0,3751.086,39.28,28.945,55.286,0.358,0.267,1.54,,,,,,,,,28198.0,4698340.0,28.528,0.171,26648.0,0.162,0.179,5.6,tests performed,5412691.0,5412691.0,,42260.0,39034.0,3.29,3.29,,237.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-04-02,624594.0,6830.0,5208.857,9155.0,50.0,46.429,3792.558,41.472,31.628,55.589,0.304,0.282,1.53,,,,,,,,,29339.0,4727679.0,28.707,0.178,26950.0,0.164,0.193,5.2,tests performed,,,,,35450.0,,,,215.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-04-03,630277.0,5683.0,5495.857,9213.0,58.0,49.143,3827.065,34.507,33.371,55.942,0.352,0.298,1.49,,,,,,,,,24548.0,4752227.0,28.856,0.149,26567.0,0.161,0.207,4.8,tests performed,5452634.0,5452634.0,,,31867.0,3.31,3.31,,193.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-04-04,637364.0,7087.0,5950.0,9266.0,53.0,51.714,3870.098,43.033,36.129,56.263,0.322,0.314,1.45,,,,,,,,,30724.0,4782951.0,29.042,0.187,27794.0,0.169,0.214,4.7,tests performed,5498172.0,5498172.0,,45538.0,31936.0,3.34,3.34,,194.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-04-05,644439.0,7075.0,6220.571,9318.0,52.0,52.714,3913.057,42.96,37.772,56.579,0.316,0.32,1.37,,,,,,,,,30239.0,4813190.0,29.226,0.184,28086.0,0.171,0.221,4.5,tests performed,5539494.0,5539494.0,,41322.0,31402.0,3.36,3.36,,191.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-04-06,651652.0,7213.0,6530.714,9384.0,66.0,55.714,3956.855,43.798,39.655,56.98,0.401,0.338,1.31,,,,,,,,,34311.0,4847501.0,29.434,0.208,29184.0,0.177,0.224,4.5,tests performed,,,,,29863.0,,,,181.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-04-07,659278.0,7626.0,6854.714,9447.0,63.0,57.286,4003.16,46.305,41.622,57.363,0.383,0.348,1.27,,,,,,,,,34630.0,4882131.0,29.644,0.21,30284.0,0.184,0.226,4.4,tests performed,5568703.0,5568703.0,,,28325.0,3.38,3.38,,172.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-04-08,666132.0,6854.0,6909.714,9521.0,74.0,59.429,4044.778,41.618,41.956,57.812,0.449,0.361,1.22,,,,,,,,,33193.0,4915324.0,29.846,0.202,30998.0,0.188,0.223,4.5,tests performed,5664830.0,5583507.0,81323.0,96127.0,36020.0,3.44,3.39,0.05,219.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-04-09,673594.0,7462.0,7000.0,9584.0,63.0,61.286,4090.088,45.31,42.504,58.194,0.383,0.372,1.19,,,,,,,,,31654.0,4946978.0,30.038,0.192,31328.0,0.19,0.223,4.5,tests performed,,,,,44356.0,,,,269.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-04-10,678937.0,5343.0,6951.429,9661.0,77.0,64.0,4122.53,32.443,42.209,58.662,0.468,0.389,1.16,,,,,,,,,26077.0,4973055.0,30.197,0.158,31547.0,0.192,0.22,4.5,tests performed,5821476.0,5603450.0,218026.0,,52692.0,3.53,3.4,0.13,320.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-04-11,684756.0,5819.0,6770.286,9739.0,78.0,67.571,4157.864,35.333,41.109,59.136,0.474,0.41,1.13,,,,,,,,,29376.0,5002431.0,30.375,0.178,31354.0,0.19,0.216,4.6,tests performed,6010824.0,5627107.0,383717.0,189348.0,73236.0,3.65,3.42,0.23,445.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
BGD,Asia,Bangladesh,2021-04-12,691957.0,7201.0,6788.286,9822.0,83.0,72.0,4201.588,43.725,41.219,59.64,0.504,0.437,1.13,,,,,,,,,34968.0,5037399.0,30.587,0.212,32030.0,0.194,0.212,4.7,tests performed,6172159.0,5649563.0,522596.0,161335.0,90381.0,3.75,3.43,0.32,549.0,83.33,164689383.0,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,0.8,72.59,0.632
